"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup"
1,26410772,"bigone19",0,300.75,"(PG) Elfrid Payton,(SG) Avery Bradley,(SF) Tobias Harris,(PF) Pau Gasol,(C) Al Jefferson,(PF) Taj Gibson,(PG) Chris Paul,(SG) Jimmy Butler"
2,26429082,"psufans2",0,300.25,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Taj Gibson,(C) Nikola Vucevic,(PF) Patrick Patterson,(PG) Tony Wroten,(PG) Stephen Curry"
3,26365841,"shawnzhan",0,298.25,"(PG) Tony Wroten,(SG) Jimmy Butler,(SF) Shawne Williams,(PF) Patrick Patterson,(C) DeMarcus Cousins,(SF) Carmelo Anthony,(SG) Kevin Martin,(PG) Deron Williams"
4,26428645,"jtsnow6",0,293.00,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Taj Gibson,(C) Nikola Vucevic,(PF) Patrick Patterson,(PG) Rajon Rondo,(PG) Chris Paul"
5,26412725,"ArtVandelay219",0,292.25,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) LeBron James,(PF) Taj Gibson,(C) Nikola Vucevic,(PF) Patrick Patterson,(SG) Kevin Martin,(SF) Rudy Gay"
6,26440477,"realmps33",0,290.75,"(PG) Ty Lawson,(SG) Jimmy Butler,(SF) Josh Smith,(PF) Greg Monroe,(C) Al Jefferson,(SF) Draymond Green,(PG) Isaiah Thomas,(SG) Gerald Henderson"
7,26438475,"jpecanac",0,289.75,"(PG) Stephen Curry,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Taj Gibson,(C) DeMarcus Cousins,(PF) Patrick Patterson,(SG) Gary Neal,(PF) Jared Sullinger"
8,26442857,"acwang123",0,286.50,"(PG) Isaiah Thomas,(SG) Kevin Martin,(SF) Rudy Gay,(PF) Markieff Morris,(C) Nikola Vucevic,(PF) Chris Copeland,(SG) Jimmy Butler,(PG) Brandon Knight"
9,26442645,"pgsknwn",0,281.50,"(PG) Tony Wroten,(SG) Iman Shumpert,(SF) Tobias Harris,(PF) Zach Randolph,(C) Nikola Vucevic,(PF) Pau Gasol,(PG) Elfrid Payton,(SG) Jimmy Butler"
10,26442546,"R3234K",0,280.00,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Taj Gibson,(C) DeMarcus Cousins,(PF) Patrick Patterson,(PG) Deron Williams,(PF) Kevin Love"
11,26435158,"brettallanbeck",0,278.75,"(PG) Brandon Knight,(SG) Jimmy Butler,(SF) Shawne Williams,(PF) Patrick Patterson,(C) DeMarcus Cousins,(PF) Kevin Love,(SG) Iman Shumpert,(C) Marc Gasol"
12,26423221,"mebossyounot",0,277.50,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) Tobias Harris,(PF) Greg Monroe,(C) Kelly Olynyk,(PF) Nene Hilario,(SG) Jimmy Butler,(SG) Gerald Green"
13,26411570,"ThaDongslayer",0,275.50,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Taj Gibson,(C) DeMarcus Cousins,(PF) Pau Gasol,(SG) Gary Neal,(PF) Kevin Love"
14,26424733,"mapaco",0,275.00,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Patrick Patterson,(C) DeMarcus Cousins,(SF) Shawne Williams,(PG) Chris Paul,(C) Nikola Vucevic"
15,26365381,"milk_stout",0,274.75,"(PG) Tony Wroten,(SG) Jimmy Butler,(SF) Shawne Williams,(PF) Zach Randolph,(C) Nikola Vucevic,(PF) Pau Gasol,(PG) Elfrid Payton,(SF) Jeff Green"
16,26365994,"AJinOK",0,274.50,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Shawne Williams,(PF) Taj Gibson,(C) Nikola Vucevic,(PF) Blake Griffin,(PG) Tony Wroten,(PF) Jared Sullinger"
17,26434850,"BlairMorgan07",0,274.25,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Shawne Williams,(PF) Kevin Love,(C) Marc Gasol,(PF) Patrick Patterson,(PG) Chris Paul,(PF) Pau Gasol"
18,26441847,"BasedFrank",0,272.50,"(PG) John Wall,(SG) Jimmy Butler,(SF) Shawne Williams,(PF) Taj Gibson,(C) Nikola Vucevic,(PF) Pau Gasol,(SG) Gary Neal,(SG) Klay Thompson"
19,26431722,"thisisdan26",0,271.50,"(PG) Chris Paul,(SG) Jimmy Butler,(SF) Shawne Williams,(PF) Chris Copeland,(C) Nikola Vucevic,(PF) Zach Randolph,(PG) Elfrid Payton,(PF) Pau Gasol"
20,26403695,"ddrew22",0,270.50,"(PG) Tony Wroten,(SG) Jimmy Butler,(SF) Rudy Gay,(PF) Nerlens Noel,(C) Brook Lopez,(SF) Jabari Parker,(PG) Elfrid Payton,(PF) Tim Duncan"
20,26440114,"SeanJohn10",0,270.50,"(PG) Brandon Knight,(SG) Jimmy Butler,(SF) Shawne Williams,(PF) Taj Gibson,(C) Nikola Vucevic,(PF) Pau Gasol,(SG) Gary Neal,(PG) Chris Paul"
22,26390541,"UNCLE-LEO",0,269.75,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Patrick Patterson,(C) Nikola Vucevic,(PF) Taj Gibson,(PG) Chris Paul,(SG) Klay Thompson"
23,26406818,"KrikorKap",0,269.25,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Jeff Green,(PF) Greg Monroe,(C) Lavoy Allen,(PF) Zach Randolph,(PG) Tony Wroten,(C) Nikola Vucevic"
24,26354487,"DannyMak",0,268.50,"(PG) Tony Parker,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Patrick Patterson,(C) Nikola Vucevic,(SF) Shawne Williams,(PG) Brandon Knight,(C) DeMarcus Cousins"
25,26427159,"ElectricAve",0,266.75,"(PG) Chris Paul,(SG) Jimmy Butler,(SF) Shawne Williams,(PF) Pau Gasol,(C) Nikola Vucevic,(PF) Patrick Patterson,(PG) Elfrid Payton,(SF) Carmelo Anthony"
26,26418429,"lyber",0,265.25,"(PG) Jeff Teague,(SG) Jimmy Butler,(SF) Shawne Williams,(PF) Nene Hilario,(C) Chris Bosh,(PF) Greg Monroe,(SG) Kevin Martin,(SG) Klay Thompson"
27,26418019,"emge",0,262.25,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Patrick Patterson,(C) Nikola Vucevic,(PF) Channing Frye,(PG) Chris Paul,(PF) Kevin Love"
28,26430546,"DaBootyBandito",0,261.75,"(PG) Elfrid Payton,(SG) Kevin Martin,(SF) Shawne Williams,(PF) Zach Randolph,(C) Andrew Bogut,(PF) Pau Gasol,(PG) Chris Paul,(SG) Klay Thompson"
29,26443048,"JSizzle24",0,259.75,"(PG) Darren Collison,(SG) Jimmy Butler,(SF) Jeff Green,(PF) Patrick Patterson,(C) Nikola Vucevic,(PF) Zach Randolph,(PG) Elfrid Payton,(PG) Tony Wroten"
30,26443145,"nLucic08",0,259.25,"(PG) Rajon Rondo,(SG) Gary Neal,(SF) LeBron James,(PF) Taj Gibson,(C) Brook Lopez,(SF) Josh Smith,(SG) Kevin Martin,(C) Lavoy Allen"
31,26418178,"CE_3",0,257.75,"(PG) Chris Paul,(SG) Jamal Crawford,(SF) Wilson Chandler,(PF) Taj Gibson,(C) Chris Bosh,(PF) Boris Diaw,(SG) Klay Thompson,(C) Enes Kanter"
32,26384522,"zdanowicz23",0,257.50,"(PG) Chris Paul,(SG) Jimmy Butler,(SF) Shawne Williams,(PF) Kevin Love,(C) Marc Gasol,(PF) Patrick Patterson,(PG) Elfrid Payton,(SG) Klay Thompson"
33,26442353,"jsac631",0,255.50,"(PG) Chris Paul,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Zach Randolph,(C) Nikola Vucevic,(PF) Taj Gibson,(PG) Elfrid Payton,(SG) Evan Fournier"
34,26423385,"bobbalooga",0,252.50,"(PG) Aaron Brooks,(SG) Jimmy Butler,(SF) Paul Pierce,(PF) Tyler Hansbrough,(C) Nikola Vucevic,(PF) Pau Gasol,(PG) Tony Wroten,(C) Al Jefferson"
35,26419036,"Murdock03",0,251.00,"(PG) Donald Sloan,(SG) Gary Neal,(SF) Shawne Williams,(PF) Patrick Patterson,(C) Nikola Vucevic,(PF) Zach Randolph,(PG) Chris Paul,(PG) Rajon Rondo"
36,26343775,"samgovernale17",0,246.50,"(PG) Stephen Curry,(SG) Klay Thompson,(SF) DeMarre Carroll,(PF) Pau Gasol,(C) Marc Gasol,(PF) Tyler Hansbrough,(PG) Elfrid Payton,(SF) Mirza Teletovic"
37,26381854,"Lollipop22",0,243.50,"(PG) Rajon Rondo,(SG) Gary Neal,(SF) Tobias Harris,(PF) Patrick Patterson,(C) Nikola Vucevic,(PF) Taj Gibson,(SG) Jimmy Butler,(PF) Blake Griffin"
38,26441597,"FurrShizzle",0,238.00,"(PG) Rajon Rondo,(SG) Klay Thompson,(SF) Rudy Gay,(PF) Nene Hilario,(C) Nikola Vucevic,(PF) Patrick Patterson,(SG) Jimmy Butler,(PF) Marcus Morris"
39,26419995,"tboneyo",0,237.25,"(PG) Chris Paul,(SG) Jimmy Butler,(SF) Rudy Gay,(PF) Zach Randolph,(C) DeMarcus Cousins,(PF) Patrick Patterson,(SG) Gary Neal,(C) Lavoy Allen"
40,26348112,"guybum",0,235.25,"(PG) Chris Paul,(SG) Gary Neal,(SF) Tobias Harris,(PF) Pau Gasol,(C) Nikola Vucevic,(SF) Shawne Williams,(PG) Elfrid Payton,(PF) Zach Randolph"
41,26342587,"goose849",0,232.25,"(PG) John Wall,(SG) DeMar DeRozan,(SF) Rudy Gay,(PF) Jason Thompson,(C) Andrew Bogut,(SF) Shawne Williams,(SG) Klay Thompson,(SG) J.J. Redick"
42,26420590,"ChiefWahoo",0,229.75,"(PG) Elfrid Payton,(SG) Gary Neal,(SF) Paul Pierce,(PF) Pau Gasol,(C) Nikola Vucevic,(PF) Taj Gibson,(SG) Jimmy Butler,(PF) Blake Griffin"
42,26443129,"soko355",0,229.75,"(PG) Elfrid Payton,(SG) Garrett Temple,(SF) Shawne Williams,(PF) Kevin Love,(C) Marc Gasol,(SF) LeBron James,(SG) Gary Neal,(PG) Jeff Teague"
44,26432392,"trucbui",0,227.50,"(PG) Elfrid Payton,(SG) Jimmy Butler,(SF) Tobias Harris,(PF) Blake Griffin,(C) Lavoy Allen,(SF) Shawne Williams,(PG) Stephen Curry,(C) Nikola Vucevic"
45,26372889,"beg4greg",0,222.50,"(PG) Chris Paul,(SG) Arron Afflalo,(SF) Jabari Parker,(PF) Markieff Morris,(C) DeAndre Jordan,(SF) Tobias Harris,(PG) Elfrid Payton,(PF) Nerlens Noel"
46,26442141,"keithJS",0,222.00,"(PG) Elfrid Payton,(SG) Joe Johnson,(SF) Rudy Gay,(PF) Brandon Davies,(C) Nikola Vucevic,(PF) Nerlens Noel,(PG) Aaron Brooks,(PG) Rajon Rondo"
47,26441761,"Vazos77",0,219.25,"(PG) Isaiah Thomas,(SG) Avery Bradley,(SF) Gordon Hayward,(PF) Zach Randolph,(C) Nikola Vucevic,(PF) Greg Monroe,(SG) Alec Burks,(PF) Trevor Booker"
48,26435643,"mdeets",0,218.00,"(PG) Isaiah Thomas,(SG) O.J. Mayo,(SF) LeBron James,(PF) Marcus Morris,(C) Nikola Vucevic,(SF) Gordon Hayward,(PG) Elfrid Payton,(SG) Jamal Crawford"
49,26361744,"pookNast",0,216.00,"(PG) Deron Williams,(SG) Kevin Martin,(SF) Tobias Harris,(PF) Nerlens Noel,(C) Nikola Vucevic,(SF) Jabari Parker,(PG) Trey Burke,(PF) Markieff Morris"
50,26424578,"KillerXOver",0,203.50,"(PG) Jeff Teague,(SG) Joe Johnson,(SF) Tobias Harris,(PF) Patrick Patterson,(C) Marc Gasol,(PF) Kevin Love,(SG) Alec Burks,(PF) Marcus Morris"
